Watershed_ID;Source;Name;Official_ID;Centroid_Lat_deg_N;Centroid_Lon_deg_E;Drainage_Area_km2;Drainage_Area_GSIM_km2;Flag_GSIM_boundaries;Flag_Artificial_Boundaries;Elevation_m;Slope_deg;Gravelius;Perimeter;Flag_Shape_Extraction;Aspect_deg;Flag_Terrain_Extraction;Land_Use_Forest_frac;Land_Use_Grass_frac;Land_Use_Wetland_frac;Land_Use_Water_frac;Land_Use_Urban_frac;Land_Use_Shrubs_frac;Land_Use_Crops_frac;Land_Use_Snow_Ice_frac;Flag_Land_Use_Extraction;Permeability_logk_m2;Porosity_frac;Flag_Subsoil_Extraction
9080;USGS;L ARKANSAS R AT HWY 50 NR HALSTEAD, KS;07143672;38.0286223;-97.540597;1965.7912;NaN;0;0;474.2;0.4567;1.5982;259.534;1;121.1295;1;0.0262;0.2617;0.0047;0.0044;0.0658;0;0.6373;0;1;-13.3666933011473;0.186946231548945;1
9081;USGS;E EMMA C NR HALSTEAD, KS;07144000;38.0284057;-97.4279914;150.2186;NaN;0;0;460;0.2647;1.5575;70.655;1;228.1347;1;0.0284;0.1413;0.0055;0.001;0.0687;0;0.7551;0;1;-13.6820512429262;0.163333338804734;1
9082;USGS;L ARKANSAS R NR SEDGWICK, KS;07144100;37.88306739;-97.4244864;3208.9793;NaN;0;0;465.4;0.3968;1.5202;312.134;1;158.8736;1;0.024;0.2228;0.0044;0.0042;0.0725;0;0.6721;0;1;-13.1750124159974;0.191447570260167;1
9083;USGS;L ARKANSAS R AT VALLEY CENTER, KS;07144200;37.83223425;-97.3889317;3436.8971;NaN;0;0;464;0.3908;1.5455;326.011;1;166.8026;1;0.0237;0.2197;0.0044;0.0044;0.0721;0;0.6757;0;1;-13.1925651937652;0.19096912488943;1
9084;USGS;ARKANSAS R AT WICHITA, KS;07144300;37.64334849;-97.3353227;104868.0973;NaN;0;0;1403.6;2.4747;2.3267;2783.367;1;107.9904;1;0.0902;0.4726;0.0087;0.0037;0.0345;0.0744;0.3156;0.0002;1;-13.7872786053546;0.179973068502728;1
9085;USGS;GYPSUM C AT OLIVER ST, WICHITA, KS;07144325;37.64695967;-97.2805998;42.4756;NaN;0;0;420.2;0.5052;1.3566;32.189;1;202.5131;1;0.0045;0.0969;0.0031;0.0074;0.8835;0;0.0046;0;1;-15.0454545454545;0.137454547800801;1
9086;USGS;DRY C AT PAWNEE AV WICHITA, KS;07144340;37.65140396;-97.2936555;9.9973;NaN;0;0;420.9;0.5352;1.5811;18.398;1;179.7459;1;0;0;0;0;1;0;0;0;1;-14;0.150000005960464;1
9087;USGS;COWSKIN C AT 119TH ST AT WICHITA, KS;07144480;37.70167994;-97.4808797;222.7379;NaN;0;0;437.9;0.3544;1.3122;71.033;1;76.8863;1;0.014;0.1446;0.0048;0.0072;0.0841;0;0.7454;0;1;-12.4330907162753;0.21570909445936;1
9088;USGS;COWSKIN C AT MAPLE ST, WICHITA, KS;07144485;37.67916667;-97.4575;253.0406;NaN;0;0;435.2;0.35;1.3718;79.113;1;79.8114;1;0.0139;0.1337;0.0047;0.0076;0.168;0;0.6722;0;1;-12.2612177347526;0.222916669952564;1
9089;USGS;ARKANSAS R AT DERBY, KS;07144550;37.54418457;-97.2755999;105748.6889;NaN;0;0;1396.7;2.4599;2.3205;2785.825;1;107.9769;1;0.0897;0.4704;0.0087;0.0038;0.0371;0.0739;0.3162;0.0002;1;-13.7764681418805;0.180294855906496;1
9090;USGS;SILVER C NR ARLINGTON, KS;07144660;37.84279255;-98.196453;502.4552;NaN;0;0;536.7;0.53;1.474;119.398;1;100.71;1;0.0113;0.4779;0.0065;0.0032;0.0446;0.0002;0.4563;0;1;-11.2268408948583;0.268363340250209;1
9091;USGS;GOOSE C NR ARLINGTON, KS;07144680;37.82383718;-98.1947032;120.6928;NaN;0;0;516.8;0.5784;1.3788;57.649;1;75.3531;1;0.0219;0.2913;0.0016;0.0028;0.0437;0;0.6386;0;1;-11.2803567874999;0.272738096437284;1
9092;USGS;RED ROCK C NR PRETTY PRAIRIE, KS;07144730;37.9013932;-98.0139696;137.7608;NaN;0;0;485.2;0.3586;1.1652;46.436;1;117.5751;1;0.0089;0.2463;0.0014;0.0026;0.0561;0;0.6846;0;1;-11.4226663208008;0.265066667497158;1
9093;USGS;NF NINNESCAH R AB CHENEY RE, KS;07144780;37.8625129;-98.0139449;1846.6523;NaN;0;0;552.8;0.4618;1.8686;309.743;1;85.8401;1;0.0092;0.4008;0.0076;0.0055;0.0457;0.0001;0.531;0;1;-11.1590834930076;0.272278728047444;1
9094;USGS;NF NINNESCAH R NR CHENEY, KS;07144800;37.6675828;-97.7559865;2408.677;NaN;0;0;533.1;0.4717;2.0772;388.227;1;95.0817;1;0.0115;0.4044;0.0066;0.0212;0.0457;0;0.5104;0;1;-11.6621981537797;0.257896184120469;1
9095;USGS;SF SF NINNESCAH R NR PRATT, KS;07144850;37.5838882;-98.8312508;54.3895;NaN;0;0;623.6;0.4863;1.2194;33.209;1;93.906;1;0;0.1148;0.0002;0.0004;0.0287;0;0.8559;0;1;-13.86119401277;0.155820901269343;1
9096;USGS;SF NINNESCAH R NR MURDOCK, KS;07145200;37.561683;-97.8531094;1683.4839;NaN;0;0;539.5;0.6851;2.0844;299.083;1;85.0208;1;0.0119;0.4246;0.0042;0.01;0.0506;0;0.4987;0;1;-12.0955611032232;0.236673631594947;1
9097;USGS;SLATE C AT WELLINGTON, KS;07145700;37.24946707;-97.4036569;398.8562;NaN;0;0;405.1;0.4687;1.6118;117.421;1;126.2926;1;0.0133;0.1884;0.0064;0.0024;0.0631;0;0.7263;0;1;-13.9396792853285;0.168577157498481;1
9098;USGS;COLE C NR DEGRAFF, KS;07146570;37.94788187;-96.7819805;77.6993;NaN;0;0;441;0.6388;1.3166;42.247;1;157.6043;1;0.014;0.7935;0.018;0.0118;0.0225;0;0.1402;0;1;-16.3285714168938;0.124897956620066;1
9099;USGS;WHITEWATER R 3 MILES S OF POTWIN, KS;07146990;37.89779439;-97.0455904;419.576;NaN;0;0;432.8;0.5222;1.2521;93.205;1;200.845;1;0.0252;0.3382;0.0176;0.0054;0.0457;0.0001;0.5678;0;1;-16.4145038109699;0.122442745468544;1
9100;USGS;WB WHITEWATER R NR FURLEY, KS;07147050;37.86890364;-97.1255926;227.9178;NaN;0;0;438.1;0.5669;1.412;77.528;1;161.951;1;0.0326;0.3137;0.0077;0.0088;0.0489;0;0.5883;0;1;-16.3508771929825;0.121789471517529;1
9101;USGS;WB WHITEWATER R NR BENTON, KS;07147060;37.81696;-97.0808707;458.4256;NaN;0;0;431.8;0.5643;1.3879;107.939;1;128.1705;1;0.0341;0.3539;0.0099;0.0086;0.0489;0;0.5446;0;1;-15.9070175405134;0.12792982379334;1
9102;USGS;WHITEWATER R NR AUGUSTA, KS;07147100;37.73737236;-97.0053896;1181.0287;NaN;0;0;427.4;0.57;1.33;165.61;1;168.4508;1;0.0336;0.4099;0.0152;0.0073;0.0481;0.0001;0.4858;0;1;-16.0885010131168;0.128240929058486;1
9103;USGS;TIMBER C NR WILMOT, KS;07147600;37.3486349;-96.8794778;163.1684;NaN;0;0;427.8;0.8871;1.566;72.205;1;242.1928;1;0.0508;0.7142;0.0129;0.0279;0.0393;0;0.1549;0;1;-16.5;0.119999997317791;1
9104;USGS;Salt Fork Arkansas River nr Winchester, OK;07148350;36.96169595;-98.7823116;2217.0188;NaN;0;0;574.8;1.3266;1.4904;251.608;1;144.7678;1;0.007;0.8281;0.0023;0.0049;0.025;0;0.1326;0;1;-13.9096575798644;0.21129277485915;1
9105;USGS;Salt Fork Arkansas River nr Alva, OK;07148400;36.81503056;-98.6481395;2543.3557;NaN;0;0;559.1;1.3338;1.6061;295.454;1;137.3756;1;0.0074;0.8115;0.0024;0.0064;0.0279;0;0.1444;0;1;-14.0764590704418;0.205076971452748;1
9106;USGS;Salt Fork Arkansas River nr Ingersoll, OK;07148450;36.8216959;-98.3600733;2952.5718;NaN;0;0;544.9;1.2683;1.8816;362.488;1;126.4532;1;0.0071;0.7656;0.0028;0.0074;0.0296;0;0.1874;0;1;-13.9452441642254;0.208124084551327;1
9107;USGS;MEDICINE LODGE R NR KIOWA, KS;07149000;37.03891547;-98.4709092;2338.7476;NaN;0;0;560.8;1.3933;1.6059;279.959;1;141.6969;1;0.0168;0.705;0.002;0.0087;0.0379;0;0.2295;0;1;-13.5955718723207;0.210825363478254;1
9108;USGS;CHIKASKIA R NR CORBIN, KS;07151500;37.12891225;-97.6019945;2056.4403;NaN;0;0;468;0.5985;1.9839;331.804;1;143.1653;1;0.0183;0.3715;0.0038;0.0055;0.0432;0;0.5576;0;1;-12.3573793168702;0.233475916647498;1
9109;USGS;Ranch Creek at Clev Dam nr Cleveland, OK;07153100;36.28339844;-96.576693;56.7205;NaN;0;0;275.2;1.4729;1.3212;36.403;1;56.1835;1;0.2768;0.5852;0;0.0154;0.0675;0;0.0551;0;1;-15.8463767231375;0.153913040955861;1
9110;USGS;Cimarron River ab Ute Creek nr Boise City, OK;07155000;36.91279869;-102.6193595;5063.4016;NaN;0;0;1647.6;3.8163;1.6192;432.128;1;107.183;1;0.1465;0.5978;0.0053;0.0003;0.0046;0.2373;0.0083;0;1;-13.9836487912768;0.19178931488165;1
9111;USGS;CIMARRON R NR ELKHART, KS;07155590;37.12196746;-101.8979456;7508.3382;NaN;0;0;1520.9;2.976;1.8535;587.826;1;101.3182;1;0.1037;0.5942;0.0066;0.0002;0.01;0.2359;0.0495;0;1;-13.6933102188762;0.202558091086455;1
9112;USGS;NF CIMARRON R AT RICHFIELD, KS;07156010;37.25835665;-101.7754438;1199.1585;NaN;0;0;1202.2;0.3751;1.9595;233.075;1;97.253;1;0.0003;0.3029;0.0007;0;0.0338;0.0202;0.6421;0;1;-13.0263677788361;0.224338911813443;1
9113;USGS;SAND ARROYO C NR JOHNSON, KS;07156100;37.5000184;-101.7615599;1603.1947;NaN;0;0;1355.2;0.6188;2.3791;320.422;1;104.1742;1;0.0002;0.5271;0.0008;0;0.035;0.0436;0.3933;0;1;-12.7677935858214;0.245812580524143;1
9114;USGS;BEAR C NR JOHNSON, KS;07156220;37.62640445;-101.7615609;2162.6293;NaN;0;0;1267.5;0.6079;1.7001;285.874;1;98.9695;1;0.0004;0.4279;0.0053;0.0002;0.0404;0.023;0.5028;0;1;-12.910060725433;0.250132886615095;1
9115;USGS;BEAR C 9 MILES NE OF JOHNSON, KS;07156225;37.6847372;-101.6721161;2276.5882;NaN;0;0;1262.3;0.6037;1.8255;310.068;1;98.5731;1;0.0004;0.4208;0.0053;0.0002;0.0402;0.0226;0.5106;0;1;-12.9008941657497;0.249482125005006;1
9116;USGS;CAVALRY C AT COLDWATER, KS;07157900;37.26570764;-99.3465759;101.009;NaN;0;0;662.6;0.677;1.3067;49.094;1;201.936;1;0;0.4633;0.0009;0.0008;0.0415;0;0.4935;0;1;-11.3894733629729;0.25947368615552;1
9117;USGS;BLUFF C NR BUTTERMILK, KS;07157940;37.03197269;-99.4795615;1701.6137;NaN;0;0;677.1;1.0665;1.8112;278.313;1;171.3375;1;0.0006;0.595;0.0036;0.0032;0.0318;0;0.3659;0;1;-12.8832344072555;0.220223236504883;1
9118;USGS;Buffalo Creek near Lovedale, OK;07157960;36.7705872;-99.3670537;1056.7099;NaN;0;0;593.4;1.3951;1.425;167.864;1;71.5363;1;0.0031;0.7449;0.0017;0.0031;0.0349;0.0025;0.2098;0;1;-14.4071315157002;0.201833855962165;1
9119;USGS;Salt Creek near Hitchcock, OK;07158150;36.01559404;-98.370352;114.9949;NaN;0;0;435.4;2.2929;1.3091;49.404;1;67.1156;1;0.1543;0.6562;0.0004;0.0027;0.0366;0;0.1498;0;1;-15.3093022265176;0.160387594917024;1
9120;USGS;Salt Creek near OKeene, OK;07158400;36.1030923;-98.193678;507.6351;NaN;0;0;400.3;1.029;1.3624;108.773;1;76.852;1;0.0665;0.4059;0.0001;0.0023;0.0483;0;0.4769;0;1;-15.6225861335623;0.152603446024245;1
9121;USGS;Preacher Creek near Dover, OK  18N-08W-13 BBB;07158500;36.04170507;-98.0136703;37.5546;NaN;0;0;364.5;0.5442;1.4133;30.689;1;195.7107;1;0.0389;0.1978;0;0.0011;0.0806;0;0.6816;0;1;-10.8999996185303;0.280000001192093;1
9122;USGS;Turkey Creek near Drummond, OK;07159000;36.31808997;-98.001172;642.3139;NaN;0;0;402.6;0.5415;1.7204;161.646;1;144.9234;1;0.0131;0.2406;0;0.0023;0.0576;0;0.6864;0;1;-14.5435703387124;0.200099873343731;1
9123;USGS;Kingfisher Creek near Kingfisher, OK;07159200;35.83420965;-98.0661687;406.6261;NaN;0;0;391.5;0.8422;1.2565;95.073;1;79.1832;1;0.0372;0.39;0;0.0033;0.0387;0;0.5308;0;1;-15.0580581109501;0.175106794177328;1
9124;USGS;Cottonwood Creek near Navina, OK;07159720;35.7767158;-97.5461539;639.7239;NaN;0;0;353.1;0.7026;1.2933;119.937;1;52.6234;1;0.0494;0.3851;0;0.0238;0.1997;0;0.342;0;1;-14.373161160869;0.209187097741712;1
9125;USGS;Council Creek near Stillwater, OK;07163000;36.116169;-96.8678088;80.2892;NaN;0;0;296.7;1.1042;1.1786;38.065;1;188.7424;1;0.1844;0.6874;0;0.0027;0.0486;0;0.0769;0;1;-15.1106381213411;0.190106380651606;1
9126;USGS;Snake Creek near Bixby, OK;07165550;35.8189891;-95.8886011;129.4988;NaN;0;0;236.6;1.4001;1.5167;61.752;1;324.317;1;0.4058;0.3039;0;0.0024;0.035;0;0.2528;0;1;-14.9066665013631;0.19399999777476;1
9127;USGS;VERDIGRIS R NR MADISON, KS;07165700;38.13497189;-96.1033057;468.7855;NaN;0;0;401.6;1.6168;1.2977;101.401;1;123.6084;1;0.0287;0.8075;0.0068;0.0065;0.0365;0;0.114;0;1;-14.8999999562899;0.138888886741673;1
9128;USGS;VERDIGRIS R NR VIRGIL, KS;07165750;37.98252814;-96.0238817;756.2728;NaN;0;0;377.2;1.4989;1.5593;160.454;1;144.057;1;0.0337;0.7556;0.0051;0.0068;0.0382;0;0.1605;0;1;-14.3951854964077;0.145887661019084;1
9129;USGS;FALL R NR EUREKA, KS;07167000;37.78505515;-96.2348096;795.1224;NaN;0;0;404.8;1.8352;1.5245;156.291;1;137.399;1;0.0255;0.8242;0.0032;0.0075;0.0355;0.0001;0.104;0;1;-14.7971515781639;0.122767037525394;1
9130;USGS;OTTER C AT CLIMAX, KS;07167500;37.70808736;-96.2236107;334.1068;NaN;0;0;382.7;1.7303;1.3148;85.498;1;110.8609;1;0.0565;0.6553;0.0048;0.0034;0.0372;0.0001;0.2428;0;1;-15.3412212633905;0.161704832275633;1
9131;USGS;ELK R AT ELK FALLS, KS;07169800;37.37559729;-96.185548;569.7946;NaN;0;0;358.1;1.4851;1.3681;118.386;1;151.4268;1;0.0474;0.6344;0.0051;0.0095;0.0298;0;0.2738;0;1;-14.4598853157721;0.14901145922826;1
9132;USGS;ELK R NR ELK CITY, KS;07170000;37.2664504;-95.918041;1489.2358;NaN;0;0;323.9;1.4308;1.5955;225.244;1;165.6003;1;0.0903;0.5274;0.0053;0.0068;0.0332;0;0.337;0;1;-13.9926841806634;0.145739643098591;1
9133;USGS;CANEY R NR CEDAR VALE, KS;07171600;37.11031534;-96.489455;539.4918;NaN;0;0;367.4;2.0052;1.4428;122.25;1;168.2011;1;0.0311;0.7806;0.0015;0.0053;0.0277;0.0001;0.1537;0;1;-15.1738274440102;0.154931919099749;1
9134;USGS;CANEY R NR ELGIN, KS;07172000;37.00393886;-96.3166638;1152.539;NaN;0;0;345.5;1.9652;1.5693;190.703;1;170.2416;1;0.049;0.7274;0.001;0.0048;0.0323;0.0001;0.1854;0;1;-14.6724668935532;0.147628485450792;1
9135;USGS;M CANEY C AT SEDAN, KS;07173300;37.1178313;-96.181658;309.243;NaN;0;0;318.1;1.6547;1.349;86.535;1;172.5065;1;0.056;0.7171;0.0016;0.0074;0.0367;0;0.1811;0;1;-12.9257143466504;0.104363634688901;1
9136;USGS;BEE C NR HAVANA, KS;07173500;37.1799407;-95.9920166;28.4897;NaN;0;0;281.7;1.5266;1.2796;24.77;1;167.9697;1;0.1315;0.2826;0;0.0089;0.0198;0;0.5572;0;1;-15.1999998092651;0.189999997615814;1
9137;USGS;Little Caney River near Copan, OK;07174000;36.97090766;-95.9349807;1098.1495;NaN;0;0;284.4;1.7735;1.5049;182.478;1;195.6255;1;0.1478;0.4655;0.0011;0.008;0.0454;0.0002;0.3319;0;1;-13.9448858896891;0.145555553723447;1
9138;USGS;Little Caney River blw Cotton Cr, nr Copan, OK;07174200;36.89507859;-95.9694266;1300.1676;NaN;0;0;278.2;1.6514;1.5943;210.134;1;208.9094;1;0.1443;0.4318;0.001;0.0215;0.0482;0.0002;0.3532;0;1;-14.1379051678199;0.150835409563063;1
9139;USGS;Caney River at Bartlesville, OK;07174500;36.7450891;-95.960262;3794.3137;NaN;0;0;294.1;1.8047;1.5202;340.408;1;192.2138;1;0.1374;0.5353;0.0011;0.0152;0.0507;0.0001;0.2602;0;1;-14.4507897882022;0.158316379702019;1
9140;USGS;Sand Creek at Okesa, OK;07174600;36.71952346;-96.1324935;360.0066;NaN;0;0;292.6;2.1706;1.6678;115.039;1;170.8493;1;0.3117;0.5155;0;0.0028;0.0501;0;0.1199;0;1;-15.0917239726275;0.188712641374133;1
9141;USGS;Double Creek Sws 5 near Ramona, OK;07175000;36.5139808;-95.9405453;6.19;NaN;0;0;244.7;1.9489;1.1529;10.641;1;18.9352;1;0.0081;0.9556;0;0.012;0.0231;0;0.0011;0;1;-15.1999998092651;0.189999997615814;1
9142;USGS;Candy Creek near Wolco, OK;07176800;36.53508818;-96.0486054;79.2532;NaN;0;0;271.7;2.6439;1.3091;43.627;1;183.1607;1;0.3535;0.5633;0;0.0004;0.0457;0;0.0371;0;1;-14.9009707089767;0.194077667680759;1
9143;USGS;Hominy Creek near Skiatook, OK;07177000;36.34869699;-96.1100024;880.5916;NaN;0;0;271;2.021;1.5403;166.805;1;178.1901;1;0.3112;0.556;0;0.0373;0.0448;0;0.0506;0;1;-14.9935632721702;0.190718281326065;1
9144;USGS;Mingo Creek at 36th Street North at Tulsa, OK;07178035;36.20620625;-95.8591567;145.0386;NaN;0;0;214.8;0.7555;1.2941;56.859;1;314.0389;1;0.0449;0.1047;0;0.0021;0.7947;0;0.0537;0;1;-13.8690058055677;0.141111109144332;1
9145;USGS;Dog Creek South of Claremore, OK;07178520;36.27870806;-95.6113677;193.9891;NaN;0;0;221.4;1.7174;1.4754;75.354;1;229.5338;1;0.3714;0.1766;0.0002;0.0143;0.1731;0.0002;0.2643;0;1;-15.1447696885304;0.190753135721055;1
9146;USGS;FOUR MILE C NR COUNCIL GROVE, KS;07179600;38.60061758;-96.5002451;142.4486;NaN;0;0;437.5;1.1315;1.3634;59.133;1;80.028;1;0.0429;0.806;0.0073;0.0024;0.031;0;0.1105;0;1;-16.1792134756453;0.123707862654596;1
9147;USGS;NEOSHO R NR DUNLAP, KS;07179710;38.55473265;-96.3713894;1367.5069;NaN;0;0;430.8;1.142;1.2659;171.721;1;158.4694;1;0.0356;0.6889;0.0069;0.0119;0.0401;0;0.2165;0;1;-15.4312855484;0.125005686079259;1
9148;USGS;COTTONWOOD R NR MARION, KS;07180000;38.35140376;-97.0586349;852.1019;NaN;0;0;443.9;0.6478;1.3159;138.128;1;101.9634;1;0.0295;0.361;0.0093;0.035;0.0493;0;0.5158;0;1;-15.4937022332927;0.155276716445068;1
9149;USGS;CEDAR C NR CEDAR POINT, KS;07180500;38.19640618;-96.8244648;284.8973;NaN;0;0;438.8;0.926;1.3008;78.421;1;324.8767;1;0.0238;0.8254;0.0128;0.0038;0.0266;0;0.1076;0;1;-16.2061224289608;0.128396498978833;1
9150;USGS;NEOSHO R AT STRAWN, KS;07182400;38.2698522;-95.8660774;7596.3974;NaN;0;0;415.3;1.0526;1.6245;514.967;1;140.0861;1;0.0299;0.6041;0.0109;0.0099;0.0448;0;0.3003;0;1;-15.0116661011655;0.140751909335077;1
9151;USGS;OWL C NR PIQUA, KS;07183100;37.84890506;-95.5742718;458.4256;NaN;0;0;319.9;0.6146;1.4173;110.301;1;138.5447;1;0.0694;0.2194;0.0017;0.0048;0.05;0.0001;0.6545;0;1;-14.9850875837761;0.171052629271882;1
9152;USGS;LIGHTNING C NR MCCUNE, KS;07184000;37.2811711;-95.0327428;510.2251;NaN;0;0;284.3;0.498;1.5214;125.513;1;210.7495;1;0.0378;0.008;0.0444;0.0068;0.0534;0;0.8496;0;1;-15.4559935876624;0.160141953687281;1
9153;USGS;CHERRY C NR WEST MINERAL, KS;07184220;37.2372821;-94.9180168;69.9293;NaN;0;0;275.1;0.4158;1.3475;39.984;1;214.8922;1;0.0336;0.0127;0.112;0.026;0.0643;0;0.7515;0;1;-14.2156624162053;0.210602408073035;1
9154;USGS;CHERRY C NR HALLOWELL, KS;07184300;37.16284155;-94.9955166;233.0978;NaN;0;0;272;0.4209;1.3263;71.609;1;248.0173;1;0.0786;0.0142;0.0489;0.0133;0.0622;0;0.7827;0;1;-13.708486827977;0.221217711033416;1
9155;USGS;LABETTE C NR OSWEGO, KS;07184500;37.19379589;-95.1924979;546.4848;NaN;0;0;284.5;0.4741;1.4757;126.252;1;161.2341;1;0.0618;0.0235;0.0093;0.0099;0.0873;0.0005;0.8077;0;1;-13.7511799694163;0.115914452590246;1
9156;USGS;Tar Creek at Miami, OK;07185100;36.87479219;-94.8624548;134.6787;NaN;0;0;255;0.4718;1.4926;63.145;1;214.101;1;0.0372;0.0623;0.022;0.0086;0.1829;0.0001;0.6869;0;1;-14.9806058941465;0.182303027989286;1
9157;USGS;Stahl Creek near Miller, MO;07185500;37.19320556;-93.8449611;9.9973;NaN;0;0;390.6;1.0452;1.2616;14.659;1;258.692;1;0.0925;0;0.0044;0;0.0644;0;0.8386;0;1;-11.8000001907349;0.059999998658895;1
9158;USGS;Spring River at La Russell, MO;07185700;37.15027778;-94.0613889;792.5324;NaN;0;0;392.2;1.1902;1.4198;145.732;1;303.8506;1;0.1545;0.0044;0.0092;0.0002;0.0805;0.0031;0.7481;0;1;-11.8245615875512;0.067368420135034;1
9159;USGS;Spring River at Carthage, MO;07185765;37.18863889;-94.3259167;1100.7395;NaN;0;0;377.1;1.1667;1.6469;204.422;1;296.9446;1;0.184;0.005;0.0126;0.0005;0.0772;0.0027;0.7179;0;1;-11.8167489546441;0.065024629489563;1
9160;USGS;Spring River near Waco, MO;07186000;37.2456111;-94.5664167;3014.7312;NaN;0;0;331.5;0.8147;1.5936;318.04;1;285.7507;1;0.1196;0.0073;0.0161;0.0036;0.0638;0.0013;0.7883;0;1;-13.1210527497663;0.084921322318276;1
9161;USGS;SECOND COW C AT PITTSBURG, KS;07186010;37.39699575;-94.7419054;155.3985;NaN;0;0;295.9;0.4602;1.5649;71.73;1;169.6915;1;0.0384;0.0032;0.0793;0.0061;0.0627;0.0003;0.8101;0;1;-15.3958761765785;0.163402059720349;1
9162;USGS;COW C NR WEIR, KS;07186040;37.30977655;-94.680235;440.2958;NaN;0;0;290;0.4704;1.5193;116.363;1;182.6204;1;0.0657;0.0091;0.0842;0.0109;0.1346;0.0005;0.695;0;1;-14.7831500021966;0.189633697762594;1
9163;USGS;BRUSH C NR WEIR, KS;07186050;37.3089433;-94.7055136;77.6993;NaN;0;0;282.6;0.4365;1.4198;44.828;1;117.1728;1;0.0736;0.0083;0.0945;0.0065;0.0735;0;0.7437;0;1;-15.1532606767571;0.190978258524252;1
9164;USGS;Center Creek near Carterville, MO;07186400;37.1406145;-94.3827238;600.8743;NaN;0;0;358.3;1.0013;1.5953;141.823;1;326.3681;1;0.2207;0.0049;0.0118;0.0007;0.0617;0.003;0.6972;0;1;-11.83223612907;0.060411521283442;1
9165;USGS;Center Creek below Carl Junction, MO;07186475;37.16115556;-94.5810917;764.0427;NaN;0;0;344.5;1.0117;1.7916;180.526;1;322.5475;1;0.2252;0.0176;0.0142;0.0018;0.1005;0.0033;0.6373;0;1;-11.915615159305;0.061475934454783;1
9166;USGS;Turkey Creek near Joplin, MO;07186600;37.1211111;-94.5821389;108.261;NaN;0;0;316.4;1.0446;1.578;59.925;1;332.4324;1;0.2093;0.019;0.0017;0.0017;0.4378;0.0044;0.3261;0;1;-12.1858210705999;0.064925371683133;1
9167;USGS;Shoal Creek at Pioneer, MO;07186690;36.82880556;-94.0500278;176.8953;NaN;0;0;434.2;1.4727;1.3366;64.934;1;297.4953;1;0.1375;0.0037;0.0009;0.0002;0.0669;0.001;0.7898;0;1;-11.8000001907349;0.059999998658895;1
9168;USGS;Shoal Creek above Joplin, MO;07187000;37.02316667;-94.5165556;1105.9194;NaN;0;0;379.2;1.5283;1.8237;221.588;1;287.1634;1;0.2986;0.0067;0.0057;0.0003;0.0836;0.0023;0.6028;0;1;-11.8895009197678;0.063061672759279;1
9169;USGS;SPRING R NR BAXTER SPRINGS, KS;07187600;37.0236757;-94.7210595;6340.2594;NaN;0;0;330.2;0.9252;1.6955;492.057;1;287.5238;1;0.166;0.01;0.0188;0.0041;0.0891;0.0017;0.7103;0;1;-12.9617942331753;0.096921199689824;1
9170;USGS;Lost Creek at Seneca, MO;07188500;36.84117865;-94.6085573;108.779;NaN;0;0;335.1;1.7836;1.4913;55.886;1;238.372;1;0.3466;0.0078;0.0008;0.0015;0.0562;0.004;0.5832;0;1;-11.8000001907349;0.059999998658895;1
9171;USGS;Big Sugar Creek near Powell, MO;07188653;36.6158611;-94.1822222;365.1865;NaN;0;0;410.6;3.3907;1.4259;99.822;1;282.0079;1;0.5283;0.0234;0.0017;0.0001;0.0607;0.0004;0.3854;0;1;-11.8676992981835;0.062588494213347;1
9172;USGS;Little Sugar Creek near Pineville, MO;07188838;36.583962;-94.3732693;505.0452;NaN;0;0;378.1;2.902;1.7418;143.248;1;264.0454;1;0.5131;0.0223;0.0024;0.0073;0.1751;0.0002;0.2796;0;1;-11.9239415485618;0.063745926962468;1
9173;USGS;Indian Creek near Lanagan, MO;07188885;36.59927778;-94.4496389;619.0041;NaN;0;0;367.2;1.901;1.5269;138.491;1;277.4313;1;0.3115;0.01;0.0053;0.0001;0.0612;0.001;0.6108;0;1;-11.8000001907349;0.059999998658895;1
9174;USGS;Cave Springs Branch near South West City, MO;07189540;36.547297;-94.6180004;20.7198;NaN;0;0;312.2;0.9844;1.1594;19.245;1;304.604;1;0.0815;0.0013;0;0.0029;0.086;0.0015;0.8268;0;1;-11.8000001907349;0.059999998658895;1
9175;USGS;Honey Creek near South West City, MO;07189542;36.54888889;-94.6836111;126.1318;NaN;0;0;323;1.6554;1.558;63.947;1;312.5196;1;0.2013;0.0139;0.0005;0.0005;0.0555;0.0003;0.7279;0;1;-11.8000001907349;0.059999998658895;1
9176;USGS;Big Cabin Creek near Pyramid Corners, OK;07190600;36.8017448;-95.1635779;184.1472;NaN;0;0;261;0.9273;1.453;71.788;1;179.6526;1;0.1602;0.1939;0.0001;0.0048;0.0426;0;0.5983;0;1;-14.5947367182949;0.168859646933382;1
9177;USGS;Spavinaw Creek near Maysville, AR;07191160;36.36452259;-94.5513299;231.8028;NaN;0;0;382.6;1.9739;1.3551;75.168;1;286.9317;1;0.3902;0.0212;0.0007;0.0008;0.0704;0.0003;0.5163;0;1;-11.8366908341003;0.061402876345481;1
9178;USGS;Spavinaw Creek near Cherokee City, AR;07191179;36.3420235;-94.58772;266.7674;NaN;0;0;380.4;2.0203;1.325;79.212;1;296.0736;1;0.3901;0.0207;0.0008;0.0007;0.0722;0.0006;0.515;0;1;-11.8415904001358;0.061590212713414;1
